created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count
01-12-2021 12:26,85,Garbage collection - issue,The garbage collection has become very irregular. He comes after 3-4 days or some time after 5 days. Request to take necessary action to rectify this issue.,442,10,"262, Central Ave Rd, Lrde Layout, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",Behind Coffeday on ORR,12.96957706,77.69902818,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP,Open,0
1/20/2021 9:07,85,Garbage not being up from building,Garbage is not being picked from the building,442,10,"Gururaja Layout, Vibhutipura Extension, Lake View Road, Near Innovative Aqua Front Apartments, Opposite To Kesav Kripa Apartments Doddanekkundi, Vibhutipura Extension, Doddanekundi, Marathahalli, Bengaluru, Karnataka 560037, India",Near innovative aqua front apartment,12.9709433,77.6896577,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP,Open,0
1/27/2021 18:22,85,"Terrible roads near Laddoos restaurant.
not fixed since almost 1...","Terrible roads near Laddoos restaurant.
not fixed since almost 1 year
Is this what we voted for?
worst politicians",352,10,"Chaat Junction, Vibgyor High School Road, Thubarahalli, Munnekollal, Bengaluru, Karnataka, India",NULL,12.9514964,77.7174386,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Open,0
02-05-2021 11:42,85,"Street lights not working.
it's been weeks now.. can someone plea...","Street lights not working.
it's been weeks now.. can someone please check",62,10,"St. Baselios Orthodox Church, 100 Feet Ring Road, Anand Nagar, Aswath Nagar, Chinnapanna Halli, Bengaluru, Karnataka, India",NULL,12.9644932,77.7014323,Dodda Nekkundi,470,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0
2/18/2021 13:56,85,"Street dog nuisance, not able to walk on road",There has been tremendous rise of stray dogs in Thubarahalli Extended Road. Some of the dogs are aggressive and comes to bit. Very difficult for senior citizens and children to go out. Please address this as this is urgent.,77,10,"Thubarahalli Extention Rd, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Near Sonestaa Meadows Apartment,12.9492616,77.722105,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
2/18/2021 21:52,85,Encroachment of footpath at MARATHALLI Outer Ring Road opposite K...,Encroachment of footpath at MARATHALLI Outer Ring Road opposite Kalamandir bus stop. Please remove it in the interest of public,162,10,"Marathahalli Underpass, Marathahalli, Bengaluru Urban, In, India",NULL,12.95955967,77.70129723,Dodda Nekkundi,382,Community Infrastructure and Services,Government Land/Property Encroachment,BBMP,Open,0
2/19/2021 9:06,85,Extreme persitent noise from workshop,"One of my neighbors has a sculpting business and he works loudly with various materials, like metal, loudly banging or hammering at different times of the day. The noise is quite loud and peristent. With most people studying/ working online it is an added stress to have this kind of disturbance, not to mention  for regular day to day living also. Please look into this and help!!",46,7,"#85/10, 8Th Main Rd, Vinayaka Layout, Dodda Nekkundi Extension, Doddanekkundi, Bengaluru, Karnataka 560037, India",Near Kidzee,12.9725178,77.7029069,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB,Open,0
2/20/2021 17:46,85,Potholes and garbage on road,Potholes and garbage on road,155,10,"Parimala Harmony Apartment, Shrinivas Layout Road, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9652358,77.7097729,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0
2/20/2021 17:48,85,Road needs asphalting. pls tar the road,Road needs asphalting. pls tar the road,66,10,"1St Main, 4Th Cross Near Ganesha Temple, Kalyani Pradham, Behind Icici Bank, Aecs Layout - A Block, Aecs Layout, Brookefield, Bengaluru, Karnataka 560037, India",NULL,12.9642282,77.7111458,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0
2/20/2021 18:20,85,Did potholes and asphalt road better use concrete,Did potholes and asphalt road better use concrete,66,10,"539, Kundanahalli Rd, B Block, Block B Aecs Layout, Marattahalli, Bengaluru, Karnataka 560037, India",NULL,12.9645248,77.7150084,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0
2/20/2021 18:23,85,Pls cover the drains,Pls cover the drains,349,10,"215, 1St Cross Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.9646132,77.7136199,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Need Covering Slabs For Roadside Drains,BBMP,Open,0
2/27/2021 23:33,85,Extremely Poor Roads and Non-existent footpaths,"Entire 60 feet road in AECS Layout, Kundalahalli is in very very bad shape. There are no footpaths on road, in fact there is no road for that matter. This road can be made so amazing, there are very good stores on that road, and it can be made like a beautiful walkway shopping type street.",61,10,"60 Feet Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Full 60 feet road,12.9605584,77.71375,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Construction of new footpaths,BBMP,Open,0
2/28/2021 19:12,85,Road in worst condition,"It's been two years and multiple vocal complaints and written complaints were given about the road condition. 2 years ago at least there was road visible but right now due to multiple rains, diggings (by BWSSB, gas line, drainage work etc) and multiple constructions in the street there is nothing except for mud heaps/road left in the street. The current condition is so worse that people are falling down on the road because of the irregular heights and elder ones are scared to move their 2 wheelers out on their own. Please look into the situation ASAP",352,10,"11, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India","6th Cross Extension, Srinivasa Reddy Layout, A Block, AECS Layout",12.96482235,77.70921303,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Open,0
3/14/2021 20:24,85,The issue of unpaved roads and potholes prevailing throughout AEC...,"The issue of unpaved roads and potholes prevailing throughout AECS layout, Kundalahalli. The roads were dug for storm water drain and drainage a year back and it was not fixed after that. It is very difficult for elderly people and children to even walk in the road. I would kindly request you to look into the issue. Thanks in advance",352,10,"99, 3Rd Cross Road, Kundalhalli, Bengaluru Urban, In, India",NULL,12.96501487,77.71177012,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Open,0
3/23/2021 11:18,85,Foothpaths walkability is very poor,Foothpaths walkability is very poor,678,NULL,"Kundalahalli, Brookefield, Bengaluru, Karnataka, India",Near reliance world,12.9689968,77.7208853,Dodda Nekkundi,640,Parks & Garden,Cleanliness of public Garden,NULL,Open,0
3/23/2021 11:21,85,Foothpaths walkability is very poor,Foothpaths walkability is very poor,652,NULL,"Beml Layout, Brookefield, Bengaluru, Karnataka, India",Near reliance world,12.959641,77.717308,Dodda Nekkundi,637,Waste Management,Cleaning of litter bins,NULL,Open,0
3/29/2021 22:14,85,"Please fix the 7th Cross road of Green Domain Layout, EPIP, Phase...","Please fix the 7th Cross road of Green Domain Layout, EPIP, Phase 2, Brookefield. It is having jelly stones for almost a month now. It needs to be asphalted and tarred.",67,10,"7Th Cross Rd, Green Domain Layout, Phase 2, Brookefield, Bengaluru, Karnataka 560066, India",NULL,12.972632,77.7150475,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
3/30/2021 8:16,85,Currently the road is not in good condition in Green Domain Layou...,"Currently the road is not in good condition in Green Domain Layout. They have put gravel stones and left it like that for over a month. It is not in driveable condition. The tyres of vehicles are getting torn because of that, and also two wheeler vehicle rides are loosing balance and falling. So please get the roads tarred and asphalted at the earliest.",67,10,"7Th Cross Rd, Green Domain Layout, Phase 2, Brookefield, Bengaluru, Karnataka 560066, India",NULL,12.97264773,77.71488056,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
6/19/2021 9:51,85,Dog menace in AECS A block 6th cross Srinivas Reddy layout,There are around 15-20 dogs in the area. They bark and chase the people walking on road. Very fearful situation. Need immediate help to take care of stray dogs.,77,10,"Aecs Layout - A Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Srinivas Reddy layout,12.9650892,77.7130151,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
6/21/2021 8:15,85,Aggressive dog pack,In the 11th and 10th cross the no of stray dogs have increased. There have been many cases of attack on kids and elderly. Would request to take care of this before somebody gets badly mauled by the dogs. There atleast 20 - 25 dogs roaming around in this area. Would request to even clear the dos on the 10 cross as well. Just today dogs attack d a 3 year old kid.,77,10,"Chinnapanhalli Main Road, Next To Ekya Itpl School Chinnapanhalli, Dodda Nekkundi Extension, Marathahalli, Bengaluru, Karnataka 560037, India",11th cross,12.972866,77.7054532,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
6/21/2021 13:12,85,More than 20 stray dogs attacking kids and people in less than 300m stretch of road,"Hello sir,

I am staying SVS Palms apartment in 11th cross, Chinnapanahalli main road. Near Day 2 Day mini mart shop there is under construction building and more than 20 dogs are staying here because some of the people come and feed them. Some of them are very aggressive now and attacking people and specially children. Number of these stray dogs are growing exponentially and in one empty plot they are breeding as well (Next to SVS Palms-2 apartment). I am raising this concern of behalf of residents in my apartment and based on discussion in our society group. Please help us resolve this menace. We will be happy to assist in whichever way you ask us.",77,10,"Chinnapanhalli Main Road, Next To Ekya Itpl School Chinnapanhalli, Dodda Nekkundi Extension, Marathahalli, Bengaluru, Karnataka 560037, India",Day 2 Day mini mart,12.972866,77.7054532,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
6/21/2021 13:23,85,More than 20 stray dogs chasing &amp; attacking people in less than 300m stretch of road,"Hello sir,

I am staying SVS Palms apartment in 11th cross, Chinnapanna halli main road. Near Day 2 Day mini mart shop there is under construction building and more than 20 dogs are staying here because some of the people come and feed them. Some of them are very aggressive now and started attacking people, specially children. Number of these stray dogs are growing exponentially and in one empty plot they are breeding as well (Next to SVS Palms-2 apartment). I am raising this concern on behalf of residents in my apartment and based on discussion in our society group. Please help us resolve this menace. We will be happy to assist in whichever way you ask us.",77,10,"Dodda Nekkundi Extension, Doddanekkundi, Bengaluru, Karnataka 560037, India",Day 2 Day mini mart,12.9724759,77.7058956,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
07-02-2021 20:24,85,Covering of road drainage to remove blockade,There is an excavation done for the drainage. It is the only way to connect my apartment and other buildings with ITPL main road. This has been now more than a month and still construction is not completed. Due to which whole society and some other individual house is cut out from main conveyance. No way to use a four wheeler for even emergency purpose. Please cover up the drainage and complete the construction,343,10,"25, Itpl Main Rd, Opp. Big Bazar, Gate, Lakshminarayana Pura, Brookefield, Bengaluru, Karnataka 560037, India",Big Bazaar Kundanhalli,12.95773196,77.7154068,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Construction Of Roadside Drains,BBMP,Open,0
07-06-2021 15:05,85,"Vishweshwaraiah Industrial Area, Mahadevapura post, Near IFB BACK...","Vishweshwaraiah Industrial Area, Mahadevapura post, Near IFB BACK GATE, BANGALORE 560048

very worst road construction",56,10,"35A Dodanakundi Industrial Area, Near Graphite India, Itpl Main Road, Ferns Paradise, Doddanekkundi, Bengaluru, Karnataka 560048, India",NULL,12.97943,77.70632167,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Open,0
7/13/2021 21:07,85,Stray Dog Attacking Pedestrians and Two Wheelers,"There are 8-10 Stray dogs which attack all the pedestrians, two wheelers, Bi-cycle riders or kids. Also these dogs keep barking all night. 

Need to shift these stray dogs as this has resulted in many two wheeler accidents and dog bites to pedestrians.",77,10,"Sai Baba Temple Rd, 61/1, Thubarahalli, Munnekollal, Bengaluru, Karnataka 560037, India",Opposite to Vibhgyor school,12.9467827,77.7170878,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
7/16/2021 10:26,85,Sound pollution from emora suites,Loud compressor sound throughout the day,46,7,"730, 1St Main Rd, Aecs Layout - C Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",AECS LAYOUT,12.9639564,77.7150954,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB,Open,0
7/21/2021 7:17,85,"Water wastage - pipe broken . Every time there is water supply, w...","Water wastage - pipe broken . Every time there is water supply, water is being wasted!",231,2,"663, 1St Main Road, Kundalhalli, Bengaluru Urban, In, India",NULL,12.96312388,77.71054569,Dodda Nekkundi,203,Water Supply,Reduce water leakage and wastage,BWSSB,Open,0
7/22/2021 11:55,85,Worst road condition and not able to travel from one end to anoth...,Worst road condition and not able to travel from one end to another end,56,10,"37/b, Ferns Paradise, Doddanekkundi, Bengaluru, Karnataka 560048, India",NULL,12.9789284,77.7059373,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Open,0
08-03-2021 18:00,85,Road is not done completely,Lot of bumpy road not done completely,67,10,"Ground Floor Jp Homes, Govind, Nagappa Reddy Layout Rd, Silver Springs Layout, Munnekollal, Bengaluru, Karnataka 560066, India",Near vibgyor school road,12.9515347,77.7169278,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,3
08-08-2021 21:40,85,Laying new road on the existing damaged road,"I am a resident in the Silver springs layout. The spice garden compound road is very broken and has many potholes. The road was dug for laying certain cables and Kaveri water supply connections as I enquired in the locality. It was left as is after that and new road hasn't been laid on top of it. It is highly commercial as well as residential road meaning roughly on an average 500 people access the road in 2 hours time. During the day, it is a very busy street. Vehicles are facing too many problems because of the broken road. On top of it, the bangalore rains add much more problems to the vehicles as well as pedestrians as the sewage water and excess rain water comes out of the central drainage system making the lives of the people much more miserable. I request you to take immediate action and rectify the broken road and lay a pucca tar as well as asphalt road so that the traffic cumbersome would be severely reduced.",67,10,"Spice Garden Compound Rd, Spice Garden Layout, Lakshminarayana Pura, Aecs Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Village Super Market,12.9577343,77.7087797,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
8/28/2021 20:31,85,"I stay in Raycon Orchard Apartment, AECS layout, Kundalahalli. Th...","I stay in Raycon Orchard Apartment, AECS layout, Kundalahalli. There is so much noise in apartment but switching on music especially on weekends and nights . Even after complaining they fail to turn it off. Could you please investigate on it",46,7,"Raycon Orchard, 4Th Cross Road, Aecs Layout - A Block, Kundalahalli, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9648244,77.7114664,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB,Open,0
10/13/2021 19:06,85,Big Potholes on the street,"The lane connecting Vibgyor high school road and Sai baba temple road has big potholes which are causing trouble to the commuters. The potholes are so big that they can damage 2 and 4 wheelers and can cause frequent accidents on the road.

With the proposed Kundalahalli Signal underpass work the situation is expected to get worse. Raising this complaint so that it can be corrected in sooner then later.",66,10,"#57, Selvi Nivas, 3Rd Cross Rd, Omkar Nagar, Munnekollal, Bengaluru, Karnataka 560066, India",Zeus unisex salon,12.9515746,77.71725084,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
11-05-2021 14:22,85,"Main road of Spice garden, Marathahalli filled with drain water a...","Main road of Spice garden, Marathahalli filled with drain water and people catching fish",415,10,"1, Silver Springs Layout Road, Marathahalli, Bengaluru Urban, In, India",NULL,12.95722975,77.70870519,Dodda Nekkundi,18,Storm Water Drains,Desilting/Remove Blockage of Storm Water Drains,BBMP,Open,0
11-08-2021 23:08,85,Leaving sewage water to Rain water drianage,Someone near Udupi garden leaving large amount of sewage water to Rain water drianage. It's leading to lots of mosquito breed and overflowing around the area new new Metro station and Brigade Lakefront entrance,72,2,"2, Rd Number 2, Seetharampalya, Hoodi, Bengaluru, Karnataka 560048, India",Udupi Grand hotel,12.98021949,77.7092753,Dodda Nekkundi,472,Sewerage Systems,Maintenance And Repair Of Sewage Lines,BWSSB,Open,0
11/19/2021 9:16,85,Open manhole in middle of AECS layout main road,Open manhole in middle of AECS layout main road,63,2,"565, 60 Feet Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.9633436,77.7105672,Dodda Nekkundi,472,Sewerage Systems,Maintenance And Repair Of Manholes,BWSSB,Re-opened,4
11/20/2021 13:45,85,Very poor road. pls tarr it,Very poor road. pls tarr it,352,10,"176, Epip Zone, Whitefield, Bengaluru, Karnataka 560066, India",NULL,12.96485773,77.70942708,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Open,0
11/20/2021 14:07,85,Road completelg destroyed. pls asphalt,Road completelg destroyed. pls asphalt,67,10,"240, 1St Main Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.9641302,77.7104997,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
11/20/2021 17:52,85,Faulty sewage line installed by BWSSB causing sewage overflow in residential area,"We would like to bring to your notice that in December 2019 BWSSB had laid new sewage line through Maruthi Layout second cross and connected larger areas of Chinnappanahalli kundalahalli and AECS layout to the sewage line. After the new sewage line is laid whenever it rains sewage water and sewage slug backflows onto Maruthi Layout second cross drains and road through manholes posing grave risk to the health of the residents.
this is due to blocked sewage line near Ragam bakery causing sewage backflow in upstream area including maruthi layout 2nd cross and empty line in downstream area. we have made multiple complaints on this topics to BWSSB AE of the BEML layout Brookefield area. However they have failed to resolve this issue till date since last 2 years.
This causing
1) Health and safety hazard to residents of this area due to sewage water constantly on the roads and storm water drains
2) increased cases of dengue chikungunia and COvid19 infections
3) foundation weakening of building in this area due to constant sewage water on the layout due to blocked draings.
Please help us addressing this issue on priority.
We are attaching photographs of sewage water accumulation on the road and in front of houses during rains. Slug accumulation can be seen in the drains even now with manholes full of sewage causing backflow.",311,2,"#137, Cmrs Siddhartha Enclave, House No 44, Maruthi Layout, 1St Cross Rd, Next To Royal English School, Chennappa Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Maruthi layout Second cross,12.96262147,77.70806449,Dodda Nekkundi,472,Sewerage Systems,Sewarage Or Storm Water Overflow,BWSSB,Open,0
11/21/2021 23:19,85,"There is no proper library in Whitefield/ITPL.
Please construct o...","There is no proper library in Whitefield/ITPL.
Please construct one Library to increase awareness and knowledge.
There is lot of open area where library can be constructed in the ITPL area.",390,10,"Epip Zone Whitefield Road, Phase 2, Brookefield, Bengaluru, Karnataka, India",NULL,12.9725321,77.7175674,Dodda Nekkundi,382,Community Infrastructure and Services,Construction Of Educational Institutions And Libraries,BBMP,Open,0
11/24/2021 19:29,85,Request for Road Repair,Current road condition at mentioned address is so bad that elderly people even cannot walk here. too many potholes and no tarring exists.,67,10,"1St Main Rd, Aecs Layout - C Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Near Kensington Suites,12.9635291,77.7131181,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
11/27/2021 22:13,85,Restaurant named Otto's right next to kundalahalli gate signal pl...,"Restaurant named Otto's right next to kundalahalli gate signal plays loud music at night, especially during weekends",46,7,"Kundalahalli Gate, Itpl Main Road, Lakshminarayana Pura, Aecs Layout, Brookefield, Bengaluru, Karnataka, India",NULL,12.956844,77.715033,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB,Open,0
12-01-2021 09:47,85,Garbage dumping in vacant land by the surrounding restaurants.,Garbage dumping in vacant land by the surrounding restaurants.,444,10,"Vasudha Pride Building, Chinnapanahalli Main Rd, Near Jeevika Hospital, Anand Nagar, Aswath Nagar, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",NULL,12.96609299,77.70259746,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Garbage Dumping In Vacant Lot/Land,BBMP,Open,1
12-06-2021 14:20,85,"Stray dogs, wild long grass and uneven roads","Dear Sir/Mam,

I have started living in the above mentioned address for a month now and really like the overall connectivity and facilities afforded by the locality. However there are a few things which have been disturbing me and adding to a lot of stress 
1. There are stray dogs in almost all the lanes and it feels really scary at any time since they start barking and attacking and I am not their not sure of their vaccinations status 
2. There are patches of greenery but it is badly maintained and there are bats and probably other wild animals also due to this.
3. The roads repair work though in progress is being done in only some sections leading to uneven roads bad for walking as well as early damage to vehicles.
4. There is frequent electricity outage while we appreciate the gas pipeline work which is a major reason for the power cuts but a timeline of when we can expect a more stable electricity would also help.",75,10,"740, 4Th Main Rd, Beml Layout, Brookefield, Bengaluru, Karnataka 560066, India",Straight from Venkateshwara Temple,12.9602775,77.7225135,Dodda Nekkundi,19,Animal Husbandry,Controlling Of Stray Cattle Or Maintenance Of Cattle Pound,BBMP,Open,0
12-07-2021 10:09,85,Road destroyed by storm water drain .... please fix this,Road destroyed by storm water drain .... please fix this,380,2,"Villa-1, Nakshatra Villas, 5, 6Th Cross Rd, Sri Nivasa Reddy Layout, Hanuma Reddy Layout, Chinnapanna Halli, Bengaluru, ??????? 560037, India",NULL,12.9648311,77.7081798,Dodda Nekkundi,472,Sewerage Systems,Construction of Sewage Lines,BWSSB,Open,1
01-06-2022 22:08,85,Not sure what was wrong with median . Couple of years back it was...,Not sure what was wrong with median . Couple of years back it was laid. What would PM do if the same government is corrupted. Hope CM look into such irregularities which saves tax payers money,353,10,"Cmr Institute Of Technology, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9674832,77.7139873,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Beautification/Maintenance Of Medians Or Circles,BBMP,Open,0
1/16/2022 19:32,85,Many Garbage tricycles are adding scooter motors without numberpl...,Many Garbage tricycles are adding scooter motors without numberplate headlights that can cause accidents and safety issue,42,NULL,"Doddanekundi, Bengaluru, Karnataka, India",NULL,12.9720888,77.694364,Dodda Nekkundi,9,Others,Others,NULL,Open,0
1/21/2022 22:36,85,Parked on Cycle Lane KA51A0850,The vehicle is parked on cycle lane violating the rules and also restricting cyclists to use the lane safely,723,5,"Service Rd, Anand Nagar, Aswath Nagar, Marathahalli, Bengaluru, Karnataka 560037, India",On the Service Road,12.96517886,77.70190393,Dodda Nekkundi,21,Traffic and Road Safety,Encroachment of cycle lane,BTP,Open,0
1/21/2022 22:37,85,Parked on Cycle Lane KA51AA0632,The vehicle is parked on cycle lane violating the rules and also restricting cyclists to use the lane safely,723,5,"Service Rd, Anand Nagar, Aswath Nagar, Marathahalli, Bengaluru, Karnataka 560037, India",On the Service Road,12.96522068,77.70192003,Dodda Nekkundi,21,Traffic and Road Safety,Encroachment of cycle lane,BTP,Open,0
2/25/2022 21:53,85,Public Toilet,"Dear Sir/Ma'am,
In Doddanekundi, there are very less public toilets. We need more public toilets for us and local people. We know that we have to use public toilets wherever we go in Bengaluru, but local people should also use public toilets as they urinate in front of everyone. For that, they need to be educated.
Thank you",156,10,"Doddanekundi, Bengaluru, Karnataka","Near, Soul Space Arena Mall",12.9720888,77.694364,Dodda Nekkundi,454,Public Toilets,Construction Of New Public Toilet,BBMP,Open,0
2/27/2022 14:28,85,Garbage and litter crisis on footpaths,"Dear Sir/Ma'am,

I would like to draw your attention to the problems of garbage and litter in Doddanekkundi. This landmark is very dirty because there are a lot of uneducated people living, and they are making it very dirty. We have been complaining to the MLA ( Arvind Limbavali ) about this problem, but he is not doing anything. This area has been filthy since 2014, and I am surprised that there are no trucks and auto tippers for clearing garbage and litter. I feel sick living in my landmark. Please put more dustbins in this landmark, and please make sure that the whole landmark's cleaned without any debris. Please also do something to make these people educated about cleanliness.

Thanks",714,10,"Akme Ballet Inner Road, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037, India",Doddanekkundi ( Near Soul Space Arena Mall),12.9796603,77.6922088,Dodda Nekkundi,708,Yellow Spot,2C- Remove Garbage or Debris on Footpath,BBMP,Open,0
2/28/2022 20:53,85,Require new footpaths,"Dear Sir/Ma'am,

In Doddanekkundi there are no wide footpaths for us to walk to nearby places. Most of the footpaths are broken, and most of the local people have kept food stalls on the footpaths. We need wide footpaths so that it becomes easy for the rest of the citizens to walk on them. The whole landmark requires wide footpaths. Please do something about it.

Thanks",712,10,"Akme Ballet Inner Road, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037, India",Doddanekkundi ( Near Soul Space Arena Mall),12.9796603,77.6922088,Dodda Nekkundi,708,Yellow Spot,"2A- Require New Footpath
",BBMP,Open,0
03-02-2022 15:14,85,Road is completely damaged,"Due to drainage water road is damaged and vehicles are not able to cross.
It is very hard to cross that area as only one vehicle can pass at a time.",344,10,"Wpw9+25C, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",MKR SPORTS ARENA,12.94543548,77.71805895,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Desilting Existing Roadside Drains,BBMP,Open,0
3/13/2022 10:43,85,Footpath,"Dear Sir/Ma'am,
There are no wide footpaths in Doddanekundi. There are narrow footpaths and on those footpaths people litter a lot. We need wide footpaths with dustbins for 

going to nearby places especially the village. Please do something about it.
Thanks",289,NULL,"Akme Ballet Inner Road, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037",Doddanekundi (Near Soul Space Arena Mall),12.9796603,77.6922088,Dodda Nekkundi,270,Roads and Footpaths,Build new footpaths and repair broken footpaths,NULL,Open,0
3/13/2022 10:47,85,"Dear Sir/Ma'am,

In Doddanekundi there are narrow footpaths. We n...","Dear Sir/Ma'am,

In Doddanekundi there are narrow footpaths. We need wide footpaths in entire landmark for going to nearby places especially the village. Please do something about it.

Thanks",712,10,"Block-D, Akme Ballet, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560037, India",NULL,12.9795241,77.6919929,Dodda Nekkundi,708,Yellow Spot,"2A- Require New Footpath
",BBMP,Open,0
3/13/2022 10:52,85,Walking Track Need to be fixed,"Dear Sir, 
The walking Track in the Kaggadasapura Doddanekundi lake is used by many people in the morning by the surrounding people and also the lake has many kinds of birds. 
However the lake is not maintained properly and the walking Track is not in good condition to be used by people. It will be helpful if you please pay attention and get this beautiful lake renovated and fixed.",159,10,"Xmgp+Fq Bengaluru, Karnataka, India",Doddanekundi lake,12.97617642,77.68696267,Dodda Nekkundi,7,Lakes,Maintenance Of Lake Surrounding,BBMP,Open,0
3/13/2022 11:48,85,Footpath,"Dear Sir/Ma'am,
In Doddanekundi, people litter a lot on footpaths. Most of them even litter near storm water drains which might block the water from going. Please put a lot of dustbins so that people can throw the litter in the bin.

Thanks",289,NULL,"Doddanekundi, Bengaluru, Karnataka",Doddanekundi (Near Soul Space Arena Mall),12.9720888,77.694364,Dodda Nekkundi,270,Roads and Footpaths,Build new footpaths and repair broken footpaths,NULL,Open,0
